question,label,code
What was my lowest number of REM sleep minutes today?,41.31,daily_metrics.during('today')['rem_sleep_minutes'].min()
What was my lowest REM sleep percentage over the past 7 days?,12.56,daily_metrics.during('last 7 days')['rem_sleep_percent'].min()
"In the past 7 days, how many days did I sleep for 7 hours or less?",1,daily_metrics.query('sleep_minutes <= 7*60').during('last 7 days')['datetime'].drop_duplicates().count()
What was my average heart rate during my last run?,124.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['averageHeartRate'].mean()"
What was the standard deviation of my light sleep minutes over the past 21 days?,62.05,daily_metrics.during('last 21 days')['light_sleep_minutes'].std()
What is the standard deviation of my REM sleep minutes?,36.71,daily_metrics['rem_sleep_minutes'].std()
How many days during the past 30 days did I sleep for less than 17 hours?,29,daily_metrics.query('sleep_minutes <= 17*60').during('last 30 days')['datetime'].drop_duplicates().count()
What is the highest percentage of time I've been awake?,19.93,daily_metrics['awake_percent'].max()
What was the lowest number of steps I took in the last 14 days?,6831.44,daily_metrics.during('last 14 days')['steps'].min()
"Over the past 30 days, how many days did I sleep for 436 minutes or less?",10,daily_metrics.query('sleep_minutes <= 436').during('last 30 days')['datetime'].drop_duplicates().count()
What is the total duration of my aerobic workouts in the past 14 days?,31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['duration'].sum()"
What is the sum of my heart rates during treadmill workouts when my heart rate exceeded 69?,118.0,"exercise_entries.query('activityName == ""Treadmill"" and averageHeartRate > 69')['averageHeartRate'].sum()"
What was my median percentage of light sleep over the past 7 days?,54.76,daily_metrics.during('last 7 days')['light_sleep_percent'].median()
What is the total number of calories I burned during runs where I burned at least 49 calories?,324.0,"exercise_entries.query('activityName == ""Run"" and calories >= 49')['calories'].sum()"
"Over the past 14 days, how many minutes of REM sleep have I had in total?",1233.18,daily_metrics.during('last 14 days')['rem_sleep_minutes'].sum()
How many days did I sleep for more than 357 minutes?,25,daily_metrics.query('sleep_minutes > 357')['datetime'].drop_duplicates().count()
How many minutes of light sleep did I get today?,182.53,daily_metrics.during('today')['light_sleep_minutes'].sum()
What was my average number of minutes awake during the past 21 days?,59.07,daily_metrics.during('last 21 days')['awake_minutes'].mean()
What are my calorie expenditures for aerobic workouts on days when my speed is less than 89?,124.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('speed < 89'))['calories'].mean()"
What was the median number of minutes I spent in light sleep over the past 21 days?,244.39,daily_metrics.during('last 21 days')['light_sleep_minutes'].median()
"On days when I slept for more than 550 minutes, what was my average running speed?",390.87,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes > 550'))['speed'].mean()"
What was my highest heart rate variability over the past 14 days?,68.72,daily_metrics.during('last 14 days')['heart_rate_variability'].max()
What was my average distance for my last two runs within the past 30 days?,6097.55,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'][-2:].mean()"
What was my average resting heart rate?,60.17,daily_metrics['resting_heart_rate'].mean()
What is the median amount of time I slept today?,328.8,daily_metrics.during('today')['sleep_minutes'].median()
How many times did I exercise today?,1,exercise_entries.during('today')['datetime'].drop_duplicates().count()
What has been my average elevation gain for aerobic workouts in the past 23 days?,396.24,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 23 days')['elevationGain'].mean()"
What was my average number of deep sleep minutes?,63.99,daily_metrics['deep_sleep_minutes'].mean()
What is the standard deviation of my percentage of deep sleep?,5.51,daily_metrics['deep_sleep_percent'].std()
What is the average duration of my treadmill workouts on days when I run less than 59 units?,48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('distance < 59'))['duration'].mean()"
What was my average awake percentage over the past 7 days?,12.24,daily_metrics.during('last 7 days')['awake_percent'].mean()
What is the duration of my longest run within the last 21 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['duration'].max()"
What was my standard deviation of deep sleep minutes over the past 21 days?,19.34,daily_metrics.during('last 21 days')['deep_sleep_minutes'].std()
What was my median heart rate variability yesterday?,43.87,daily_metrics.during('yesterday')['heart_rate_variability'].median()
What was the duration of my last run?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
"On days when my treadmill speed is less than 94, what is the average duration of my treadmill workouts?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('speed < 94'))['duration'].mean()"
What was my median percentage of deep sleep over the past 30 days?,13.74,daily_metrics.during('last 30 days')['deep_sleep_percent'].median()
What is my average treadmill speed when my speed is 67 or higher?,431.63,"exercise_entries.query('activityName == ""Treadmill"" and speed >= 67')['speed'].mean()"
What is the standard deviation of my REM sleep percentage over the past 30 days?,7.13,daily_metrics.during('last 30 days')['rem_sleep_percent'].std()
What were my highest active zone minutes in the past 7 days?,51.6,daily_metrics.during('last 7 days')['active_zone_minutes'].max()
What is the date of my longest run?,21.33,"exercise_entries.query('activityName == ""Run""')['duration'].max()"
What is my average heart rate during aerobic workouts when my heart rate exceeds 11?,100.0,"exercise_entries.query('activityName == ""Aerobic Workout"" and averageHeartRate > 11')['averageHeartRate'].mean()"
What was my average speed during my last treadmill workout?,431.63,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['speed'].mean()"
What was my lowest deep sleep percentage over the past 14 days?,5.14,daily_metrics.during('last 14 days')['deep_sleep_percent'].min()
What is the lowest number of minutes I spent in deep sleep over the past 30 days?,6.77,daily_metrics.during('last 30 days')['deep_sleep_minutes'].min()
What was my highest number of light sleep minutes?,358.28,daily_metrics['light_sleep_minutes'].max()
What was my highest number of sleep minutes in the last 14 days?,588.24,daily_metrics.during('last 14 days')['sleep_minutes'].max()
What is the total time I spent on the treadmill for workouts lasting less than 72 minutes?,48.63,"exercise_entries.query('activityName == ""Treadmill"" and duration < 72')['duration'].sum()"
How many days did I participate in aerobic workouts during the last 14 days?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['datetime'].drop_duplicates().count()"
What was the standard deviation of my sleep duration over the past 30 days?,104.37,daily_metrics.during('last 30 days')['sleep_minutes'].std()
How many days did I perform aerobic workouts with a distance of less than 13?,1,"exercise_entries.query('activityName == ""Aerobic Workout"" and distance < 13')['datetime'].drop_duplicates().count()"
How many days did I sleep for at least 61 minutes yesterday?,1,daily_metrics.query('sleep_minutes >= 61').during('yesterday')['datetime'].drop_duplicates().count()
"Over the past 14 days, how many minutes in total have I spent in REM sleep?",1233.18,daily_metrics.during('last 14 days')['rem_sleep_minutes'].sum()
What was my highest number of sleep minutes in the last 30 days?,588.24,daily_metrics.during('last 30 days')['sleep_minutes'].max()
What is the total number of calories I burned on runs where I ran a distance of 88 or greater?,111.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('distance >= 88'))['calories'].sum()"
"Over the past 30 days, what percentage of time have I been awake?",361.44,daily_metrics.during('last 30 days')['awake_percent'].sum()
What was the longest amount of time I was awake yesterday?,59.28,daily_metrics.during('yesterday')['awake_minutes'].max()
What unique activities have I engaged in today?,Outdoor Bike,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was the median number of minutes I spent in deep sleep over the past 21 days?,66.53,daily_metrics.during('last 21 days')['deep_sleep_minutes'].median()
"On days when I slept for more than 31 minutes, how many minutes did I spend on the treadmill in total?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 31'))['duration'].sum()"
What is the standard deviation of my deep sleep percentage over the past 14 days?,6.27,daily_metrics.during('last 14 days')['deep_sleep_percent'].std()
"On days when I take more than 49 steps, what is my elevation gain during aerobic workouts?",396.24,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('steps > 49'))['elevationGain'].mean()"
What is the total amount of time I have slept?,13190.49,daily_metrics['sleep_minutes'].sum()
How many days have I run in the past 30 days?,2,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['datetime'].drop_duplicates().count()"
How long did I spend on the treadmill in total?,48.63,"exercise_entries.query('activityName == ""Treadmill""')['duration'].sum()"
What were my highest REM sleep minutes in the past 14 days?,143.01,daily_metrics.during('last 14 days')['rem_sleep_minutes'].max()
What was my highest percentage of deep sleep over the past 21 days?,30.58,daily_metrics.during('last 21 days')['deep_sleep_percent'].max()
What was my average awake time over the past 30 days?,59.14,daily_metrics.during('last 30 days')['awake_minutes'].mean()
What is the total number of steps I took during aerobic workouts on days when my active zone minutes were 15 or less?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('activeZoneMinutes <= 15'))['steps'].sum()"
What was the standard deviation of my REM sleep percentage over the past 7 days?,4.45,daily_metrics.during('last 7 days')['rem_sleep_percent'].std()
What is my average running distance on days when my light sleep percentage is less than 88%?,6097.55,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('light_sleep_percent < 88'))['distance'].mean()"
"On the most recent day I used the treadmill, what was my awake percentage?",19.93,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['awake_percent'].mean()"
What is the total elevation gain of my runs over the past 9 days?,630.67,"exercise_entries.query('activityName == ""Run""').during('last 9 days')['elevationGain'].sum()"
What is my average resting heart rate for today?,61.46,daily_metrics.during('today')['resting_heart_rate'].mean()
What was my average sleep time over the past 30 days?,454.84,daily_metrics.during('last 30 days')['sleep_minutes'].mean()
What was my lowest percentage of deep sleep over the past 21 days?,5.14,daily_metrics.during('last 21 days')['deep_sleep_percent'].min()
What is the duration of my longest run within the last 7 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['duration'].max()"
How many minutes of deep sleep have I had in the past 14 days?,876.17,daily_metrics.during('last 14 days')['deep_sleep_minutes'].sum()
What is my average distance for runs that are longer than 10 units?,12195.1,"exercise_entries.query('activityName == ""Run"" and distance > 10')['distance'].mean()"
What is my average resting heart rate for the past 7 days?,489.42,daily_metrics.during('last 7 days')['resting_heart_rate'].sum()
What is the mean of my awake percentage?,12.91,daily_metrics['awake_percent'].mean()
How many days in the last 14 days did I sleep for more than 1 hour?,14,daily_metrics.query('sleep_minutes > 1*60').during('last 14 days')['datetime'].drop_duplicates().count()
What is the total amount of time I spent on the treadmill in the last 21 days?,48.63,"exercise_entries.query('activityName == ""Treadmill""').during('last 21 days')['duration'].sum()"
What was my median heart rate variability over the past 14 days?,55.11,daily_metrics.during('last 14 days')['heart_rate_variability'].median()
"On days when my heart rate exceeds 16, what is the total amount of time I spend on the treadmill?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('averageHeartRate > 16'))['duration'].sum()"
What was the lowest number of minutes I spent in deep sleep over the past 14 days?,20.26,daily_metrics.during('last 14 days')['deep_sleep_minutes'].min()
What is my average calorie burn on the treadmill for workouts where I burned more than 42 calories?,479.0,"exercise_entries.query('activityName == ""Treadmill"" and calories > 42')['calories'].mean()"
What was my average resting heart rate over the past 7 days?,61.18,daily_metrics.during('last 7 days')['resting_heart_rate'].mean()
What is the standard deviation of my deep sleep minutes over the past 7 days?,19.32,daily_metrics.during('last 7 days')['deep_sleep_minutes'].std()
What was the median percentage of time I spent in light sleep yesterday?,49.79,daily_metrics.during('yesterday')['light_sleep_percent'].median()
What is the standard deviation of my resting heart rate?,3.62,daily_metrics['resting_heart_rate'].std()
What is the median percentage of time I spent in light sleep today?,55.51,daily_metrics.during('today')['light_sleep_percent'].median()
What is the total duration of my aerobic workouts on days when I slept for more than 415 minutes?,31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes > 415'))['duration'].sum()"
Could you please tell me the standard deviation of the minutes I was awake over the past 21 days?,13.03,daily_metrics.during('last 21 days')['awake_minutes'].std()
What was my average number of steps during my first five aerobic workouts in the last 30 days?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['steps'][:5].mean()"
What was my total resting heart rate yesterday?,62.27,daily_metrics.during('yesterday')['resting_heart_rate'].sum()
What was my highest percentage of light sleep over the past 14 days?,60.91,daily_metrics.during('last 14 days')['light_sleep_percent'].max()
What was my lowest heart rate variability over the past 7 days?,34.99,daily_metrics.during('last 7 days')['heart_rate_variability'].min()
What was my highest awake percentage over the past 7 days?,17.59,daily_metrics.during('last 7 days')['awake_percent'].max()
What was my lowest percentage of REM sleep in the past 7 days?,12.56,daily_metrics.during('last 7 days')['rem_sleep_percent'].min()
What is my median percentage of light sleep today?,55.51,daily_metrics.during('today')['light_sleep_percent'].median()
What is the total number of steps I took while running when I took more than 88 steps?,4522.0,"exercise_entries.query('activityName == ""Run"" and steps > 88')['steps'].sum()"
How many minutes of light sleep have I had in the last 30 days?,7207.55,daily_metrics.during('last 30 days')['light_sleep_minutes'].sum()
"On days when I slept for 9 hours or less, how much time did I spend on the treadmill?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes <= 9*60'))['duration'].sum()"
What was my highest step count yesterday?,14042.88,daily_metrics.during('yesterday')['steps'].max()
What is the total number of active zone minutes I've had in the last 21 days?,645.04,daily_metrics.during('last 21 days')['active_zone_minutes'].sum()
"On the most recent day I used the treadmill, how many minutes of deep sleep did I get?",61.24,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['deep_sleep_minutes'].mean()"
"In the past 21 days, what was the standard deviation of my sleep time?",111.46,daily_metrics.during('last 21 days')['sleep_minutes'].std()
What was the average number of minutes I slept?,454.84,daily_metrics['sleep_minutes'].mean()
How many times did I run in the last 7 days?,1,"exercise_entries.query('activityName == ""Run""').during('last 7 days').shape[0]"
What was my total REM sleep percentage over the last 14 days?,263.25,daily_metrics.during('last 14 days')['rem_sleep_percent'].sum()
What was my median awake percentage yesterday?,11.49,daily_metrics.during('yesterday')['awake_percent'].median()
What was the duration of my shortest deep sleep period yesterday?,82.41,daily_metrics.during('yesterday')['deep_sleep_minutes'].min()
How many days in the past 30 have I slept less than 9 hours?,29,daily_metrics.query('deep_sleep_minutes < 9*60').during('last 30 days')['datetime'].drop_duplicates().count()
What was the standard deviation of my deep sleep percentage over the past 21 days?,5.48,daily_metrics.during('last 21 days')['deep_sleep_percent'].std()
What was the average of my resting heart rate over the last 14 days?,59.31,daily_metrics.during('last 14 days')['resting_heart_rate'].mean()
"On days when I take more than 88 steps, what is the total number of calories I burn while running?",324.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('steps > 88'))['calories'].sum()"
What was the average duration of my first three aerobic workouts within the last 14 days?,31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['duration'][:3].mean()"
What was the median number of steps I took?,11286.02,daily_metrics['steps'].median()
What was my average number of awake minutes?,59.14,daily_metrics['awake_minutes'].mean()
What is my average number of active zone minutes for aerobic workouts where I had 73 or fewer active zone minutes?,8.0,"exercise_entries.query('activityName == ""Aerobic Workout"" and activeZoneMinutes < 73')['activeZoneMinutes'].mean()"
What was my average number of steps on the treadmill during the past 24 days?,3189.0,"exercise_entries.query('activityName == ""Treadmill""').during('last 24 days')['steps'].mean()"
What was my total treadmill speed on days when I slept for more than 281 minutes?,431.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 281'))['speed'].sum()"
What is the total time I spent on the treadmill on days when I slept for less than 4 hours?,48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 4*60'))['duration'].sum()"
How many times have I exercised in the past 14 days?,5,exercise_entries.during('last 14 days')['datetime'].count()
What was my lowest percentage of light sleep over the past 14 days?,40.23,daily_metrics.during('last 14 days')['light_sleep_percent'].min()
How many days in the past 30 days did I sleep for less than 8 hours?,16,daily_metrics.query('sleep_minutes < 8*60').during('last 30 days')['datetime'].drop_duplicates().count()
What is my highest percentage of light sleep?,73.28,daily_metrics['light_sleep_percent'].max()
What was my highest percentage of time spent awake today?,17.59,daily_metrics.during('today')['awake_percent'].max()
"Over the past 14 days, what was my median number of active zone minutes?",38.74,daily_metrics.during('last 14 days')['active_zone_minutes'].median()
What was my average REM sleep time over the past 7 days?,91.46,daily_metrics.during('last 7 days')['rem_sleep_minutes'].mean()
What has been the average duration of my REM sleep over the past 21 days?,90.75,daily_metrics.during('last 21 days')['rem_sleep_minutes'].mean()
What is my highest daily step count?,18670.92,daily_metrics['steps'].max()
What is my total elevation gain for aerobic workouts completed on days when I slept for over 9 hours?,396.24,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes > 9*60'))['elevationGain'].sum()"
What was my total heart rate for runs when my speed exceeded 59?,124.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('speed > 59'))['averageHeartRate'].sum()"
How many days in the last 30 days did I sleep for 167 minutes or less?,1,daily_metrics.query('sleep_minutes <= 167').during('last 30 days')['datetime'].drop_duplicates().count()
How many days did I use the treadmill?,1,"exercise_entries.query('activityName == ""Treadmill""')['datetime'].drop_duplicates().count()"
What is the total duration of my aerobic workouts on days with an elevation gain of 33 or less?,31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('elevationGain <= 33'))['duration'].sum()"
What was my median deep sleep percentage over the past 7 days?,13.55,daily_metrics.during('last 7 days')['deep_sleep_percent'].median()
"During the last 14 days, when did I run the furthest distance?",12195.1,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'].max()"
How many minutes have I been awake in the past 30 days?,1656.02,daily_metrics.during('last 30 days')['awake_minutes'].sum()
What is my total speed for runs where my speed was at least 35?,781.74,"exercise_entries.query('activityName == ""Run"" and speed >= 35')['speed'].sum()"
What is the total number of steps I have taken in the last 14 days?,168331.16,daily_metrics.during('last 14 days')['steps'].sum()
Could you please calculate the total duration of my runs that were 95 minutes or less?,36.93,"exercise_entries.query('activityName == ""Run"" and duration <= 95')['duration'].sum()"
What is the highest number of steps I took today?,8481.62,daily_metrics.during('today')['steps'].max()
What is my lowest percentage of time spent awake?,8.47,daily_metrics['awake_percent'].min()
What is my average heart rate during runs with an elevation gain of 33 or less?,147.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('elevationGain <= 33'))['averageHeartRate'].mean()"
What was the standard deviation of my resting heart rate over the past 14 days?,2.73,daily_metrics.during('last 14 days')['resting_heart_rate'].std()
What is the distance of my longest run within the last 30 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
How many more minutes than 198 did I sleep today?,1,daily_metrics.query('sleep_minutes > 198').during('today')['datetime'].drop_duplicates().count()
What is my highest percentage of deep sleep today?,14.34,daily_metrics.during('today')['deep_sleep_percent'].max()
What was the average number of minutes I spent in light sleep yesterday?,256.87,daily_metrics.during('yesterday')['light_sleep_minutes'].mean()
What was my highest resting heart rate today?,61.46,daily_metrics.during('today')['resting_heart_rate'].max()
What was my highest number of REM sleep minutes in the last 30 days?,144.34,daily_metrics.during('last 30 days')['rem_sleep_minutes'].max()
What is my average number of steps taken during runs when I cover a distance of 34 or less?,2261.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('distance <= 34'))['steps'].mean()"
How many days did I perform aerobic workouts in the past 21 days?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['datetime'].drop_duplicates().count()"
What was the total duration of my first 4 treadmill exercises?,48.63,"exercise_entries.query('activityName == ""Treadmill""')['duration'][:4].sum()"
"Over the past 30 days, how many minutes of sleep did I get in total?",13190.49,daily_metrics.during('last 30 days')['sleep_minutes'].sum()
How many days did I engage in aerobic workouts?,1,"exercise_entries.query('activityName == ""Aerobic Workout""')['datetime'].drop_duplicates().count()"
How many days have I slept more than 230 minutes in the last 21 days?,18,daily_metrics.query('sleep_minutes > 230').during('last 21 days')['datetime'].drop_duplicates().count()
What was my highest heart rate over the past 21 days?,63.95,daily_metrics.during('last 21 days')['resting_heart_rate'].max()
What was my median heart rate variability over the last 21 days?,43.48,daily_metrics.during('last 21 days')['heart_rate_variability'].median()
Could you please tell me the total number of calories I burned while running over the past 14 days?,111.0,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['calories'].sum()"
What was my highest number of deep sleep minutes?,100.88,daily_metrics['deep_sleep_minutes'].max()
"On days when I slept less than 22 hours, what is the total number of calories I burned during aerobic workouts?",124.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes < 22*60'))['calories'].sum()"
What is the median number of steps I took in the last 30 days?,11286.02,daily_metrics.during('last 30 days')['steps'].median()
What is the average duration of my aerobic workouts in the past 18 days?,31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 18 days')['duration'].mean()"
What is the total number of minutes I spent in light sleep?,7207.55,daily_metrics['light_sleep_minutes'].sum()
What was my average heart rate while running during the past 29 days?,135.5,"exercise_entries.query('activityName == ""Run""').during('last 29 days')['averageHeartRate'].mean()"
What was the duration of my last run within the past 7 days?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
"In the past seven days, how many days did I sleep for 16 hours or less?",8,daily_metrics.query('sleep_minutes <= 16*60').during('last 7 days')['datetime'].drop_duplicates().count()
What was my highest number of REM sleep minutes in the past 14 days?,143.01,daily_metrics.during('last 14 days')['rem_sleep_minutes'].max()
What is the total number of active zone minutes I have for runs on days when I ran less than or equal to 94 miles?,58.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('distance <= 94'))['activeZoneMinutes'].sum()"
"On the most recent day I performed an aerobic workout, how many minutes was I awake?",54.45,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['awake_minutes'].mean()"
What is my total heart rate for runs on days when I get less than 17 hours of deep sleep?,271.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('deep_sleep_minutes < 17*60'))['averageHeartRate'].sum()"
What was my highest number of REM sleep minutes today?,41.31,daily_metrics.during('today')['rem_sleep_minutes'].max()
What was my average REM sleep time over the past 7 days?,91.46,daily_metrics.during('last 7 days')['rem_sleep_minutes'].mean()
What was my lowest sleep duration over the past 30 days?,133.41,daily_metrics.during('last 30 days')['sleep_minutes'].min()
What was my lowest number of deep sleep minutes yesterday?,82.41,daily_metrics.during('yesterday')['deep_sleep_minutes'].min()
What is my average number of steps during aerobic workouts on days when my speed exceeds 59?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('speed > 59'))['steps'].mean()"
What is the total distance I covered on the treadmill in the last 16 days?,20991.8,"exercise_entries.query('activityName == ""Treadmill""').during('last 16 days')['distance'].sum()"
What was the median number of steps I took yesterday?,14042.88,daily_metrics.during('yesterday')['steps'].median()
What was my average percentage of deep sleep over the past 7 days?,13.97,daily_metrics.during('last 7 days')['deep_sleep_percent'].mean()
What were my fewest minutes awake in the past 14 days?,35.33,daily_metrics.during('last 14 days')['awake_minutes'].min()
"On days when I sleep for at least 478 minutes, what is my average calorie expenditure during aerobic workouts?",124.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes >= 478'))['calories'].mean()"
What was my average heart rate during my last aerobic workout?,100.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['averageHeartRate'].mean()"
How many days during the past 21 days did I sleep for at least 253 minutes?,18,daily_metrics.query('sleep_minutes >= 253').during('last 21 days')['datetime'].drop_duplicates().count()
How many days have I performed aerobic workouts in the past 21 days?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['datetime'].drop_duplicates().count()"
"On days when I have less than 14 hours of REM sleep, what is my average running speed?",390.87,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_minutes < 14*60'))['speed'].mean()"
What was the duration of my longest run within the last 21 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['duration'].max()"
"On the most recent day I performed an aerobic workout, how many minutes was I awake?",54.45,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['awake_minutes'].mean()"
What was my highest percentage of light sleep in the past 21 days?,60.91,daily_metrics.during('last 21 days')['light_sleep_percent'].max()
What was my highest number of REM sleep minutes in the past 14 days?,143.01,daily_metrics.during('last 14 days')['rem_sleep_minutes'].max()
What is the lowest percentage of light sleep I had today?,55.51,daily_metrics.during('today')['light_sleep_percent'].min()
What was my average awake percentage today?,17.59,daily_metrics.during('today')['awake_percent'].mean()
What are my highest active zone minutes for today?,38.34,daily_metrics.during('today')['active_zone_minutes'].max()
What was my highest resting heart rate today?,61.46,daily_metrics.during('today')['resting_heart_rate'].max()
What was my average number of steps over the last 14 days?,12023.65,daily_metrics.during('last 14 days')['steps'].mean()
"On days when I take at least 7,000 steps, how many calories do I burn while running?",162.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('steps >= 7'))['calories'].mean()"
What was my deep sleep percentage on the most recent day that I went for a run?,23.49,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['deep_sleep_percent'].mean()"
How many days did I sleep for at least 431 minutes?,19,daily_metrics.query('sleep_minutes >= 431')['datetime'].drop_duplicates().count()
What was the standard deviation of my deep sleep minutes over the past seven days?,19.32,daily_metrics.during('last 7 days')['deep_sleep_minutes'].std()
What is the standard deviation of my resting heart rate over the past 21 days?,2.68,daily_metrics.during('last 21 days')['resting_heart_rate'].std()
What was my median resting heart rate over the past 21 days?,58.04,daily_metrics.during('last 21 days')['resting_heart_rate'].median()
What was my lowest awake percentage during the last 14 days?,8.47,daily_metrics.during('last 14 days')['awake_percent'].min()
How many days have I slept for at least 37 minutes in the last 21 days?,20,daily_metrics.query('sleep_minutes >= 37').during('last 21 days')['datetime'].drop_duplicates().count()
What is the greatest distance I have run?,12195.1,"exercise_entries.query('activityName == ""Run""')['distance'].max()"
How many days in the last 30 days did I have 418 minutes or less of light sleep?,6,daily_metrics.query('light_sleep_minutes <= 418').during('last 30 days')['datetime'].drop_duplicates().count()
How many times have I exercised in the last 21 days?,8,exercise_entries.during('last 21 days')['datetime'].count()
"In the past 7 days, how many days did I have 403 minutes or less of deep sleep?",8,daily_metrics.query('deep_sleep_minutes <= 403').during('last 7 days')['datetime'].drop_duplicates().count()
What is the sum of my heart rates for my first two aerobic workouts?,100.0,"exercise_entries.query('activityName == ""Aerobic Workout""')['averageHeartRate'][:2].sum()"
What is my average number of active zone minutes for today?,38.34,daily_metrics.during('today')['active_zone_minutes'].mean()
"On days when I have less than 428 minutes of deep sleep, what is my average distance on the treadmill?",20991.8,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('deep_sleep_minutes < 428'))['distance'].mean()"
What is my total resting heart rate for today?,61.46,daily_metrics.during('today')['resting_heart_rate'].sum()
How many total treadmill steps have I taken where the steps were 57 or more?,3189.0,"exercise_entries.query('activityName == ""Treadmill"" and steps >= 57')['steps'].sum()"
What was the median number of active zone minutes I had yesterday?,33.92,daily_metrics.during('yesterday')['active_zone_minutes'].median()
What is the average percentage of time I spend in deep sleep?,13.69,daily_metrics['deep_sleep_percent'].mean()
"On days when I am awake for at least 2%, what is my average calorie expenditure during runs?",162.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('awake_percent >= 2'))['calories'].mean()"
What was my lowest awake percentage?,8.47,daily_metrics['awake_percent'].min()
How many days have I exercised?,11,exercise_entries['datetime'].drop_duplicates().count()
What was my highest percentage of time awake in the past 7 days?,17.59,daily_metrics.during('last 7 days')['awake_percent'].max()
"On days when my deep sleep is less than or equal to 140 minutes, what is my total running speed?",781.74,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('deep_sleep_minutes <= 140'))['speed'].sum()"
How many aerobic workouts have I done in the last 30 days?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days').shape[0]"
