question,label,code
What is my average number of active zone minutes for runs where I had less than 16 active zone minutes?,5.0,"exercise_entries.query('activityName == ""Run"" and activeZoneMinutes < 16')['activeZoneMinutes'].mean()"
What was my median sleep time over the past 14 days?,475.65,daily_metrics.during('last 14 days')['sleep_minutes'].median()
What was my highest heart rate variability over the past 14 days?,56.15,daily_metrics.during('last 14 days')['heart_rate_variability'].max()
What was my average calorie burn for runs over the past 23 days?,176.0,"exercise_entries.query('activityName == ""Run""').during('last 23 days')['calories'].mean()"
What is the total number of minutes I spent in deep sleep over the past 21 days?,772.65,daily_metrics.during('last 21 days')['deep_sleep_minutes'].sum()
What was my total REM sleep percentage over the past 7 days?,46.01,daily_metrics.during('last 7 days')['rem_sleep_percent'].sum()
What was the standard deviation of my REM sleep minutes over the past 7 days?,12.18,daily_metrics.during('last 7 days')['rem_sleep_minutes'].std()
What was my average heart rate variability over the last 14 days?,39.02,daily_metrics.during('last 14 days')['heart_rate_variability'].mean()
What was my median heart rate over the last 14 days?,57.8,daily_metrics.during('last 14 days')['resting_heart_rate'].median()
What was the average percentage of deep sleep I experienced over the past 7 days?,12.24,daily_metrics.during('last 7 days')['deep_sleep_percent'].mean()
What is the median of my REM sleep minutes over the past 21 days?,71.03,daily_metrics.during('last 21 days')['rem_sleep_minutes'].median()
What was my median heart rate variability for yesterday?,43.53,daily_metrics.during('yesterday')['heart_rate_variability'].median()
What were my highest minutes of light sleep in the past 30 days?,379.7,daily_metrics.during('last 30 days')['light_sleep_minutes'].max()
What was the average number of minutes I spent in REM sleep over the last 30 days?,65.32,daily_metrics.during('last 30 days')['rem_sleep_minutes'].mean()
What is the average number of minutes I was awake over the past 21 days?,60.81,daily_metrics.during('last 21 days')['awake_minutes'].mean()
What was my lowest number of awake minutes yesterday?,89.4,daily_metrics.during('yesterday')['awake_minutes'].min()
What was my lowest number of awake minutes in the last 30 days?,26.99,daily_metrics.during('last 30 days')['awake_minutes'].min()
What was my average number of minutes awake during the last 30 days?,55.2,daily_metrics.during('last 30 days')['awake_minutes'].mean()
What was my median deep sleep percentage over the past 30 days?,12.99,daily_metrics.during('last 30 days')['deep_sleep_percent'].median()
How many days have I exercised in the past 21 days?,2,exercise_entries.during('last 21 days')['datetime'].drop_duplicates().count()
What was the standard deviation of my deep sleep minutes over the past 21 days?,21.72,daily_metrics.during('last 21 days')['deep_sleep_minutes'].std()
What was the average number of minutes I spent in REM sleep yesterday?,58.09,daily_metrics.during('yesterday')['rem_sleep_minutes'].mean()
What was my median sleep duration over the past 7 days?,477.28,daily_metrics.during('last 7 days')['sleep_minutes'].median()
What was the median number of minutes I spent in light sleep yesterday?,264.47,daily_metrics.during('yesterday')['light_sleep_minutes'].median()
What was the maximum number of deep sleep minutes I had today?,73.41,daily_metrics.during('today')['deep_sleep_minutes'].max()
"On days when I burn more than 75 calories running, what is my average step count?",2537.5,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('calories > 75'))['steps'].mean()"
What was my lowest heart rate variability?,7.11,daily_metrics['heart_rate_variability'].min()
What was the average percentage of my light sleep today?,57.28,daily_metrics.during('today')['light_sleep_percent'].mean()
What was my highest heart rate variability in the past 7 days?,43.53,daily_metrics.during('last 7 days')['heart_rate_variability'].max()
What is the median number of minutes I spent in light sleep today?,278.85,daily_metrics.during('today')['light_sleep_minutes'].median()
What was the duration of my shortest sleep period yesterday?,475.65,daily_metrics.during('yesterday')['sleep_minutes'].min()
How long was my most recent run within the past 21 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was the median number of active zone minutes I had today?,56.81,daily_metrics.during('today')['active_zone_minutes'].median()
What was my highest percentage of deep sleep?,20.62,daily_metrics['deep_sleep_percent'].max()
What was the lowest number of minutes I spent in deep sleep over the past 7 days?,39.48,daily_metrics.during('last 7 days')['deep_sleep_minutes'].min()
How many steps did I walk in the last 30 days?,219206.63,daily_metrics.during('last 30 days')['steps'].sum()
What was my highest REM sleep percentage over the last 14 days?,20.18,daily_metrics.during('last 14 days')['rem_sleep_percent'].max()
What is the highest percentage of light sleep I had today?,57.28,daily_metrics.during('today')['light_sleep_percent'].max()
What types of exercise activities have I done?,Run,exercise_entries['activityName'].drop_duplicates().iloc[0]
Could you please tell me the median number of minutes I sleep?,439.13,daily_metrics['sleep_minutes'].median()
What was my standard deviation of sleep time over the past 21 days?,84.75,daily_metrics.during('last 21 days')['sleep_minutes'].std()
What was my lowest heart rate today?,58.56,daily_metrics.during('today')['resting_heart_rate'].min()
How many days have I exercised in the last 14 days?,2,exercise_entries.during('last 14 days')['datetime'].drop_duplicates().count()
"Over the last 30 days, what was my median sleep duration?",439.13,daily_metrics.during('last 30 days')['sleep_minutes'].median()
How many times have I exercised?,2,exercise_entries['datetime'].count()
How many times have I exercised in the past 7 days?,2,exercise_entries.during('last 7 days')['datetime'].count()
What was my lowest percentage of light sleep in the past 14 days?,55.42,daily_metrics.during('last 14 days')['light_sleep_percent'].min()
How many days have I exercised in the last 30 days?,2,exercise_entries.during('last 30 days')['datetime'].drop_duplicates().count()
What was the median number of minutes I spent in REM sleep yesterday?,58.09,daily_metrics.during('yesterday')['rem_sleep_minutes'].median()
What was my highest number of deep sleep minutes in the last 30 days?,85.14,daily_metrics.during('last 30 days')['deep_sleep_minutes'].max()
What were my average active zone minutes over the past 7 days?,45.54,daily_metrics.during('last 7 days')['active_zone_minutes'].mean()
"On days when my running speed is at least 15, what is my average running distance?",20057.54,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('speed >= 15'))['distance'].mean()"
What was the average percentage of my REM sleep over the past 7 days?,15.34,daily_metrics.during('last 7 days')['rem_sleep_percent'].mean()
What was my lowest percentage of light sleep yesterday?,55.6,daily_metrics.during('yesterday')['light_sleep_percent'].min()
How many days have I gone running?,2,"exercise_entries.query('activityName == ""Run""')['datetime'].drop_duplicates().count()"
What was my median REM sleep percentage over the last 14 days?,15.55,daily_metrics.during('last 14 days')['rem_sleep_percent'].median()
What has been the standard deviation of my heart rate variability over the past 21 days?,13.55,daily_metrics.during('last 21 days')['heart_rate_variability'].std()
How many days in the last 30 days did I sleep for less than 14 hours?,21,daily_metrics.query('sleep_minutes < 14*60').during('last 30 days')['datetime'].drop_duplicates().count()
What was my highest number of deep sleep minutes in the past 7 days?,73.41,daily_metrics.during('last 7 days')['deep_sleep_minutes'].max()
What was my median REM sleep percentage over the last 30 days?,15.2,daily_metrics.during('last 30 days')['rem_sleep_percent'].median()
What was the median percentage of REM sleep I got yesterday?,12.21,daily_metrics.during('yesterday')['rem_sleep_percent'].median()
What was the median number of active zone minutes I had yesterday?,34.84,daily_metrics.during('yesterday')['active_zone_minutes'].median()
What was the standard deviation of my active zone minutes over the past 7 days?,29.53,daily_metrics.during('last 7 days')['active_zone_minutes'].std()
What is the duration of my longest run?,25.18,"exercise_entries.query('activityName == ""Run""')['duration'].max()"
Can you provide me with the standard deviation of my REM sleep minutes for the past 21 days?,17.04,daily_metrics.during('last 21 days')['rem_sleep_minutes'].std()
How many days yesterday did I sleep less than 676 minutes?,1,daily_metrics.query('sleep_minutes < 676').during('yesterday')['datetime'].drop_duplicates().count()
What was my total REM sleep time over the past 7 days?,292.18,daily_metrics.during('last 7 days')['rem_sleep_minutes'].sum()
What is my total elevation gain for runs on days when I slept for more than 2 hours?,202.11,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes > 2*60'))['elevationGain'].sum()"
What is the lowest number of steps I have taken?,2700.75,daily_metrics['steps'].min()
How many times have I gone running?,2,"exercise_entries.query('activityName == ""Run""').shape[0]"
How many days in the last 14 days did I sleep less than 9 hours?,8,daily_metrics.query('sleep_minutes <= 9*60').during('last 14 days')['datetime'].drop_duplicates().count()
What is the total number of REM sleep minutes I have had in the last 30 days?,1175.73,daily_metrics.during('last 30 days')['rem_sleep_minutes'].sum()
What unique activities have I performed today?,Run,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was the standard deviation of my resting heart rate over the past 21 days?,2.51,daily_metrics.during('last 21 days')['resting_heart_rate'].std()
What was the duration of my last run?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my lowest percentage of deep sleep in the past 14 days?,6.47,daily_metrics.during('last 14 days')['deep_sleep_percent'].min()
What was my average REM sleep percentage today?,15.51,daily_metrics.during('today')['rem_sleep_percent'].mean()
What was my lowest heart rate variability over the past 21 days?,7.11,daily_metrics.during('last 21 days')['heart_rate_variability'].min()
What unique activities have I participated in?,Run,exercise_entries['activityName'].drop_duplicates().iloc[0]
What was my lowest awake percentage yesterday?,18.79,daily_metrics.during('yesterday')['awake_percent'].min()
What is the highest number of minutes I have spent in REM sleep?,97.23,daily_metrics['rem_sleep_minutes'].max()
What was the total number of active zone minutes I had yesterday?,34.84,daily_metrics.during('yesterday')['active_zone_minutes'].sum()
What was my average percentage of light sleep over the last 21 days?,59.48,daily_metrics.during('last 21 days')['light_sleep_percent'].mean()
What was the median number of minutes I spent in deep sleep today?,73.41,daily_metrics.during('today')['deep_sleep_minutes'].median()
What unique activities have I engaged in over the past 30 days?,Run,exercise_entries.during('last 30 days')['activityName'].drop_duplicates().iloc[0]
What were my highest minutes of light sleep over the past 14 days?,328.8,daily_metrics.during('last 14 days')['light_sleep_minutes'].max()
What was my average heart rate during my last run?,115.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['averageHeartRate'].mean()"
What was the standard deviation of my REM sleep percentage over the past 21 days?,3.63,daily_metrics.during('last 21 days')['rem_sleep_percent'].std()
What was the average number of minutes I was awake over the last 14 days?,63.94,daily_metrics.during('last 14 days')['awake_minutes'].mean()
What was the standard deviation of my light sleep percentage over the past seven days?,1.71,daily_metrics.during('last 7 days')['light_sleep_percent'].std()
How long was my most recent run today?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my lowest heart rate in the last 30 days?,54.65,daily_metrics.during('last 30 days')['resting_heart_rate'].min()
What is the standard deviation of my awake percentage over the past 30 days?,4.28,daily_metrics.during('last 30 days')['awake_percent'].std()
What was my highest percentage of light sleep over the past 7 days?,59.02,daily_metrics.during('last 7 days')['light_sleep_percent'].max()
What was my highest resting heart rate today?,58.56,daily_metrics.during('today')['resting_heart_rate'].max()
What is the standard deviation of my deep sleep percentage over the past 21 days?,5.28,daily_metrics.during('last 21 days')['deep_sleep_percent'].std()
Could you please provide me with the sum of my heart rate variability over the last 7 days?,118.79,daily_metrics.during('last 7 days')['heart_rate_variability'].sum()
What is the standard deviation of my heart rate variability over the past 7 days?,16.03,daily_metrics.during('last 7 days')['heart_rate_variability'].std()
How many minutes more than 350 did I sleep yesterday?,1,daily_metrics.query('sleep_minutes > 350').during('yesterday')['datetime'].drop_duplicates().count()
What was my highest REM sleep percentage yesterday?,12.21,daily_metrics.during('yesterday')['rem_sleep_percent'].max()
What is my average number of REM sleep minutes?,65.32,daily_metrics['rem_sleep_minutes'].mean()
What was the lowest number of minutes I spent in light sleep over the past 30 days?,192.77,daily_metrics.during('last 30 days')['light_sleep_minutes'].min()
How many times have I exercised?,2,exercise_entries['datetime'].count()
What is the total of my resting heart rate values?,1215.0,daily_metrics['resting_heart_rate'].sum()
What was the standard deviation of my awake percentage over the past 14 days?,2.43,daily_metrics.during('last 14 days')['awake_percent'].std()
How many days today did I have less than 299 minutes of deep sleep?,1,daily_metrics.query('deep_sleep_minutes < 299').during('today')['datetime'].drop_duplicates().count()
What is my median number of awake minutes?,48.96,daily_metrics['awake_minutes'].median()
What was the duration of my most recent run yesterday?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
How many days did I have runs with more than 72 steps?,2,"exercise_entries.query('activityName == ""Run"" and steps > 72')['datetime'].drop_duplicates().count()"
What was my average REM sleep percentage yesterday?,12.21,daily_metrics.during('yesterday')['rem_sleep_percent'].mean()
What was my average step count over the past 7 days?,5112.41,daily_metrics.during('last 7 days')['steps'].mean()
How many days have I exercised in the past 7 days?,2,exercise_entries.during('last 7 days')['datetime'].drop_duplicates().count()
How many days did I run with an active zone minute count of 33 or less?,2,"exercise_entries.query('activityName == ""Run"" and activeZoneMinutes <= 33')['datetime'].drop_duplicates().count()"
What was the duration of my most recent run in the last 14 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was the lowest number of minutes I spent in REM sleep in the past 30 days?,21.18,daily_metrics.during('last 30 days')['rem_sleep_minutes'].min()
What was my lowest awake percentage over the past 21 days?,7.43,daily_metrics.during('last 21 days')['awake_percent'].min()
What is the total number of active zone minutes I have had in the last 21 days?,420.74,daily_metrics.during('last 21 days')['active_zone_minutes'].sum()
What is the lowest percentage of REM sleep I have experienced today?,15.51,daily_metrics.during('today')['rem_sleep_percent'].min()
What was my median awake percentage over the past 30 days?,14.41,daily_metrics.during('last 30 days')['awake_percent'].median()
What was my average number of steps while running over the last 29 days?,2537.5,"exercise_entries.query('activityName == ""Run""').during('last 29 days')['steps'].mean()"
What was the standard deviation of my REM sleep percentage over the last seven days?,3.04,daily_metrics.during('last 7 days')['rem_sleep_percent'].std()
What is my average calorie expenditure during runs on days when I sleep less than 17 hours?,182.5,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 17*60'))['calories'].mean()"
What was the duration of my shortest deep sleep period yesterday?,63.7,daily_metrics.during('yesterday')['deep_sleep_minutes'].min()
What was my median sleep duration over the past 7 days?,477.28,daily_metrics.during('last 7 days')['sleep_minutes'].median()
What is the lowest number of minutes I spent in light sleep?,192.77,daily_metrics['light_sleep_minutes'].min()
What was my lowest step count yesterday?,6680.37,daily_metrics.during('yesterday')['steps'].min()
How long was my run yesterday?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What were my median active zone minutes yesterday?,34.84,daily_metrics.during('yesterday')['active_zone_minutes'].median()
How many minutes have I been awake today?,59.07,daily_metrics.during('today')['awake_minutes'].sum()
What was the median percentage of my REM sleep?,15.2,daily_metrics['rem_sleep_percent'].median()
"On days when I sleep less than 610 minutes, what is my average running speed?",865.47,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 610'))['speed'].mean()"
How many times did I exercise today?,1,exercise_entries.during('today')['datetime'].drop_duplicates().count()
What is the average number of minutes I was awake today?,59.07,daily_metrics.during('today')['awake_minutes'].mean()
What was the median percentage of time I was awake today?,12.13,daily_metrics.during('today')['awake_percent'].median()
What was the date of my longest run?,20455.19,"exercise_entries.query('activityName == ""Run""')['distance'].max()"
How many days in the last 30 days did I sleep less than 13 hours?,21,daily_metrics.query('sleep_minutes < 13*60').during('last 30 days')['datetime'].drop_duplicates().count()
How many days in the last 14 days did I sleep for more than 493 minutes?,1,daily_metrics.query('sleep_minutes > 493').during('last 14 days')['datetime'].drop_duplicates().count()
What was my lowest deep sleep percentage over the past 7 days?,8.24,daily_metrics.during('last 7 days')['deep_sleep_percent'].min()
What unique activities have I participated in today?,Run,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
How many days today did I sleep for at least 18 minutes?,1,daily_metrics.query('sleep_minutes >= 18').during('today')['datetime'].drop_duplicates().count()
What is the median number of active zone minutes I have?,20.89,daily_metrics['active_zone_minutes'].median()
What was the median number of minutes I was awake yesterday?,89.4,daily_metrics.during('yesterday')['awake_minutes'].median()
What was the median percentage of time I spent in light sleep?,59.02,daily_metrics['light_sleep_percent'].median()
What was my average percentage of deep sleep over the last 30 days?,11.86,daily_metrics.during('last 30 days')['deep_sleep_percent'].mean()
What is the highest number of steps I took today?,2700.75,daily_metrics.during('today')['steps'].max()
What was my highest percentage of light sleep?,75.97,daily_metrics['light_sleep_percent'].max()
How many minutes have I been awake in the past 30 days?,1159.29,daily_metrics.during('last 30 days')['awake_minutes'].sum()
What was my lowest resting heart rate in the past 7 days?,56.32,daily_metrics.during('last 7 days')['resting_heart_rate'].min()
"In the past 7 days, how many days did I have 12 hours or less of REM sleep?",4,daily_metrics.query('rem_sleep_minutes <= 12*60').during('last 7 days')['datetime'].drop_duplicates().count()
What was my average running distance over the past 22 days?,19659.89,"exercise_entries.query('activityName == ""Run""').during('last 22 days')['distance'].mean()"
"On days when my active zone minutes are 81 or less, what is my average calorie burn during runs?",182.5,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('active_zone_minutes <= 81'))['calories'].mean()"
What has been the average percentage of my light sleep over the past 21 days?,59.48,daily_metrics.during('last 21 days')['light_sleep_percent'].mean()
How many days have I run with a heart rate of 15 or higher?,2,"exercise_entries.query('activityName == ""Run"" and averageHeartRate >= 15')['datetime'].drop_duplicates().count()"
What was the median percentage of my REM sleep over the past 7 days?,15.51,daily_metrics.during('last 7 days')['rem_sleep_percent'].median()
What was the highest number of steps I walked in the last 14 days?,10343.34,daily_metrics.during('last 14 days')['steps'].max()
What was my average heart rate over the past 21 days?,58.11,daily_metrics.during('last 21 days')['resting_heart_rate'].mean()
What was my total active zone minutes for my last two runs?,10.0,"exercise_entries.query('activityName == ""Run""')['activeZoneMinutes'][-2:].sum()"
What is the total number of calories I burned while running over the past 26 days?,176.0,"exercise_entries.query('activityName == ""Run""').during('last 26 days')['calories'].sum()"
How many times have I exercised in the last 14 days?,2,exercise_entries.during('last 14 days')['datetime'].count()
"On days when I have 487 minutes or less of REM sleep, what is my average running duration?",23.29,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_minutes <= 487'))['duration'].mean()"
What was my average sleep time over the past 30 days?,434.24,daily_metrics.during('last 30 days')['sleep_minutes'].mean()
What was my shortest period of wakefulness in the past 7 days?,37.22,daily_metrics.during('last 7 days')['awake_minutes'].min()
What were the unique activities that I engaged in today?,Run,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was the average number of steps I took yesterday?,6680.37,daily_metrics.during('yesterday')['steps'].mean()
What is the total sum of my resting heart rate?,1215.0,daily_metrics['resting_heart_rate'].sum()
What was the duration of my most recent run within the last 7 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
"On days when my REM sleep is 38 minutes or less, what is my average running speed?",918.69,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_minutes <= 38'))['speed'].mean()"
What was my lowest number of awake minutes in the past 21 days?,28.03,daily_metrics.during('last 21 days')['awake_minutes'].min()
What were my lowest light sleep minutes over the last 7 days?,264.47,daily_metrics.during('last 7 days')['light_sleep_minutes'].min()
What was my average number of steps taken over the past 30 days?,10438.41,daily_metrics.during('last 30 days')['steps'].mean()
How many days today did I have 5 hours or less of deep sleep?,1,daily_metrics.query('deep_sleep_minutes <= 5*60').during('today')['datetime'].drop_duplicates().count()
What is the lowest percentage of light sleep I had today?,57.28,daily_metrics.during('today')['light_sleep_percent'].min()
How many days in the past week did I have 491 minutes or less of REM sleep?,4,daily_metrics.query('rem_sleep_minutes <= 491').during('last week')['datetime'].drop_duplicates().count()
What was my average speed during my last run?,918.69,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['speed'].mean()"
What was my longest period of being awake in the last 7 days?,89.4,daily_metrics.during('last 7 days')['awake_minutes'].max()
What is the total number of steps I took for runs where I took more than 71 steps?,5075.0,"exercise_entries.query('activityName == ""Run"" and steps > 71')['steps'].sum()"
What was my highest percentage of time spent awake in the last 30 days?,20.29,daily_metrics.during('last 30 days')['awake_percent'].max()
What is my average resting heart rate?,57.86,daily_metrics['resting_heart_rate'].mean()
"In the past 21 days, how many days did I have 21 hours or less of REM sleep?",13,daily_metrics.query('rem_sleep_minutes <= 21*60').during('last 21 days')['datetime'].drop_duplicates().count()
What is my total heart rate variability?,906.93,daily_metrics['heart_rate_variability'].sum()
What is the median percentage of my REM sleep?,15.2,daily_metrics['rem_sleep_percent'].median()
What was my highest percentage of light sleep in the last 7 days?,59.02,daily_metrics.during('last 7 days')['light_sleep_percent'].max()
What was my highest heart rate variability today?,37.99,daily_metrics.during('today')['heart_rate_variability'].max()
What was the average number of steps I took yesterday?,6680.37,daily_metrics.during('yesterday')['steps'].mean()
What is the total number of minutes I have spent in REM sleep over the past 14 days?,539.92,daily_metrics.during('last 14 days')['rem_sleep_minutes'].sum()
"In the past 14 days, how many days did I have less than 6 hours of REM sleep?",7,daily_metrics.query('rem_sleep_minutes < 6*60').during('last 14 days')['datetime'].drop_duplicates().count()
What was my median number of deep sleep minutes over the past 14 days?,54.5,daily_metrics.during('last 14 days')['deep_sleep_minutes'].median()
What was my lowest resting heart rate in the past 7 days?,56.32,daily_metrics.during('last 7 days')['resting_heart_rate'].min()
What was the average duration of my last run?,21.4,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['duration'].mean()"
What was the total number of minutes I spent in REM sleep yesterday?,58.09,daily_metrics.during('yesterday')['rem_sleep_minutes'].sum()
What was the standard deviation of my deep sleep minutes?,19.69,daily_metrics['deep_sleep_minutes'].std()
How many days in the last 14 days did I have less than 12 hours of deep sleep?,9,daily_metrics.query('deep_sleep_minutes < 12*60').during('last 14 days')['datetime'].drop_duplicates().count()
What was my median heart rate variability yesterday?,43.53,daily_metrics.during('yesterday')['heart_rate_variability'].median()
What was the average of my heart rate variability over the past 7 days?,29.7,daily_metrics.during('last 7 days')['heart_rate_variability'].mean()
What is my average running duration for runs that are longer than 2 units?,23.29,"exercise_entries.query('activityName == ""Run"" and duration > 2')['duration'].mean()"
How many days did I sleep 399 minutes or less?,2,daily_metrics.query('sleep_minutes <= 399')['datetime'].drop_duplicates().count()
What were my lowest active zone minutes yesterday?,34.84,daily_metrics.during('yesterday')['active_zone_minutes'].min()
What was the maximum number of minutes I slept today?,486.81,daily_metrics.during('today')['sleep_minutes'].max()
What was the distance of my longest run within the last 30 days?,20455.19,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
How many times have I exercised today?,1,exercise_entries.during('today')['datetime'].count()
"On the most recent day I went running, how long was I awake?",39.68,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['awake_minutes'].mean()"
What was the distance of my longest run within the last 30 days?,20455.19,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
What was the duration of my last run within the past 7 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
"During the past 30 days, when did I run the furthest distance?",20455.19,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
What was the standard deviation of my steps over the last 7 days?,2627.39,daily_metrics.during('last 7 days')['steps'].std()
What was my average heart rate variability over the past 7 days?,29.7,daily_metrics.during('last 7 days')['heart_rate_variability'].mean()
What is the total percentage of light sleep I've had in the past 21 days?,713.76,daily_metrics.during('last 21 days')['light_sleep_percent'].sum()
What was my highest number of light sleep minutes in the last 30 days?,379.7,daily_metrics.during('last 30 days')['light_sleep_minutes'].max()
What is my lowest percentage of light sleep?,47.34,daily_metrics['light_sleep_percent'].min()
What was my median resting heart rate?,57.8,daily_metrics['resting_heart_rate'].median()
What was my median heart rate variability over the past 7 days?,34.08,daily_metrics.during('last 7 days')['heart_rate_variability'].median()
What was my median heart rate over the past 21 days?,57.82,daily_metrics.during('last 21 days')['resting_heart_rate'].median()
What is the maximum number of minutes I spent in REM sleep over the past 7 days?,87.57,daily_metrics.during('last 7 days')['rem_sleep_minutes'].max()
"Over the last 14 days, how many days did I have less than 289 minutes of light sleep?",1,daily_metrics.query('light_sleep_minutes < 289').during('last 14 days')['datetime'].drop_duplicates().count()
What is the minimum number of steps I took today?,2700.75,daily_metrics.during('today')['steps'].min()
What was my highest percentage of deep sleep in the last 14 days?,15.08,daily_metrics.during('last 14 days')['deep_sleep_percent'].max()
What was the longest period I was awake yesterday?,89.4,daily_metrics.during('yesterday')['awake_minutes'].max()
What was my average awake percentage over the past 14 days?,15.78,daily_metrics.during('last 14 days')['awake_percent'].mean()
Could you please tell me my total REM sleep minutes?,1175.73,daily_metrics['rem_sleep_minutes'].sum()
How long was my last run?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What unique activities have I performed in the past 21 days?,Run,exercise_entries.during('last 21 days')['activityName'].drop_duplicates().iloc[0]
What was the duration of my most recent run within the last 30 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
"During the past week, how many days did I have 479 minutes or less of REM sleep?",4,daily_metrics.query('rem_sleep_minutes <= 479').during('last week')['datetime'].drop_duplicates().count()
What was the median number of minutes I was awake yesterday?,89.4,daily_metrics.during('yesterday')['awake_minutes'].median()
How many minutes in total am I awake each day?,1159.29,daily_metrics['awake_minutes'].sum()
What was my lowest heart rate variability yesterday?,43.53,daily_metrics.during('yesterday')['heart_rate_variability'].min()
What is the total number of steps I took on runs where I took at least 46 steps?,5075.0,"exercise_entries.query('activityName == ""Run"" and steps >= 46')['steps'].sum()"
What was my lowest REM sleep percentage over the past 21 days?,8.05,daily_metrics.during('last 21 days')['rem_sleep_percent'].min()
What was my total number of active zone minutes in the last 14 days?,296.48,daily_metrics.during('last 14 days')['active_zone_minutes'].sum()
What is my highest number of REM sleep minutes?,97.23,daily_metrics['rem_sleep_minutes'].max()
What was the standard deviation of my awake time over the past 14 days?,22.03,daily_metrics.during('last 14 days')['awake_minutes'].std()
What was the maximum number of minutes I was awake today?,59.07,daily_metrics.during('today')['awake_minutes'].max()
What percentage of today was I awake?,12.13,daily_metrics.during('today')['awake_percent'].sum()
What was my average number of steps walked over the past 7 days?,5112.41,daily_metrics.during('last 7 days')['steps'].mean()
What was the median number of minutes I slept over the past 30 days?,439.13,daily_metrics.during('last 30 days')['sleep_minutes'].median()
How long was my most recent run today?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
"On days when my REM sleep percentage is below 14%, what is my average calorie expenditure during runs?",182.5,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_percent < 14'))['calories'].mean()"
What was my lowest awake percentage yesterday?,18.79,daily_metrics.during('yesterday')['awake_percent'].min()
What was the standard deviation of my percentage of light sleep over the last 14 days?,2.32,daily_metrics.during('last 14 days')['light_sleep_percent'].std()
What was the standard deviation of my REM sleep minutes over the past 30 days?,20.59,daily_metrics.during('last 30 days')['rem_sleep_minutes'].std()
What was my median resting heart rate?,57.8,daily_metrics['resting_heart_rate'].median()
What was my total percentage of deep sleep over the past 30 days?,201.65,daily_metrics.during('last 30 days')['deep_sleep_percent'].sum()
What was the highest number of REM sleep minutes I had yesterday?,58.09,daily_metrics.during('yesterday')['rem_sleep_minutes'].max()
What was the distance of my longest run in the last 30 days?,20455.19,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
What was my median resting heart rate yesterday?,57.8,daily_metrics.during('yesterday')['resting_heart_rate'].median()
How many minutes of sleep did I get in total?,9119.01,daily_metrics['sleep_minutes'].sum()
What was my average heart rate during my last five runs within the past 30 days?,111.5,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['averageHeartRate'][-5:].mean()"
What was my highest step count in the past 7 days?,7991.79,daily_metrics.during('last 7 days')['steps'].max()
What was the standard deviation of my sleep duration over the past 21 days?,84.75,daily_metrics.during('last 21 days')['sleep_minutes'].std()
What was the duration of my lowest deep sleep period yesterday?,63.7,daily_metrics.during('yesterday')['deep_sleep_minutes'].min()
How many times have I exercised in the last 21 days?,2,exercise_entries.during('last 21 days')['datetime'].count()
What is the shortest amount of time I have slept?,161.66,daily_metrics['sleep_minutes'].min()
"Over the past 30 days, what was my median number of steps taken?",10343.34,daily_metrics.during('last 30 days')['steps'].median()
How much sleep did I get over the last 21 days?,6535.41,daily_metrics.during('last 21 days')['sleep_minutes'].sum()
What was my average resting heart rate yesterday?,57.8,daily_metrics.during('yesterday')['resting_heart_rate'].mean()
