question,label,code
What is the total number of minutes I spent in light sleep?,7183.83,daily_metrics['light_sleep_minutes'].sum()
"On the most recent day I used the treadmill, how many minutes of sleep did I get?",348.63,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['sleep_minutes'].mean()"
"On days when my light sleep duration is less than 478 minutes, what is my average calorie expenditure during aerobic workouts?",259.17,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('light_sleep_minutes < 478'))['calories'].mean()"
How many days did I perform aerobic workouts with a speed less than 14?,6,"exercise_entries.query('activityName == ""Aerobic Workout"" and speed < 14')['datetime'].drop_duplicates().count()"
How many days did I sleep for 288 minutes or less in the last 30 days?,3,daily_metrics.query('sleep_minutes <= 288').during('last 30 days')['datetime'].drop_duplicates().count()
What were my highest REM sleep minutes in the last 21 days?,127.06,daily_metrics.during('last 21 days')['rem_sleep_minutes'].max()
What was my median REM sleep duration over the past 14 days?,62.11,daily_metrics.during('last 14 days')['rem_sleep_minutes'].median()
What is the sum of my heart rate variability over the past 21 days?,343.7,daily_metrics.during('last 21 days')['heart_rate_variability'].sum()
How many days did I use the treadmill for distances greater than 89 units?,1,"exercise_entries.query('activityName == ""Treadmill"" and distance > 89')['datetime'].drop_duplicates().count()"
"On the most recent day I used the treadmill, what was my awake percentage?",7.13,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['awake_percent'].mean()"
What is the shortest amount of time I have slept?,99.17,daily_metrics['sleep_minutes'].min()
What is the standard deviation of my awake percentage over the last 21 days?,3.3,daily_metrics.during('last 21 days')['awake_percent'].std()
What was my average sleep duration over the past 30 days?,416.06,daily_metrics.during('last 30 days')['sleep_minutes'].mean()
Could you please tell me my total deep sleep minutes over the past 14 days?,694.72,daily_metrics.during('last 14 days')['deep_sleep_minutes'].sum()
How many days have I used the treadmill?,1,"exercise_entries.query('activityName == ""Treadmill""')['datetime'].drop_duplicates().count()"
What is my average heart rate variability today?,21.3,daily_metrics.during('today')['heart_rate_variability'].mean()
What was the standard deviation of my heart rate variability over the past 21 days?,5.26,daily_metrics.during('last 21 days')['heart_rate_variability'].std()
How many days did I sleep for at least 264 minutes?,27,daily_metrics.query('sleep_minutes >= 264')['datetime'].drop_duplicates().count()
What was my median awake percentage over the past 30 days?,11.29,daily_metrics.during('last 30 days')['awake_percent'].median()
How many minutes of light sleep did I have today?,1,daily_metrics.during('today')['light_sleep_minutes'].iloc[0]
How many times have I exercised today?,1,exercise_entries.during('today')['datetime'].count()
What is my average elevation gain during aerobic workouts on days when I take more than 20 steps?,578.53,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('steps > 20'))['elevationGain'].mean()"
What was the total duration of my aerobic workouts in the last 14 days?,89.7,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['duration'].sum()"
What were my highest awake minutes during the last 21 days?,83.8,daily_metrics.during('last 21 days')['awake_minutes'].max()
What was the median percentage of my REM sleep over the past 30 days?,15.92,daily_metrics.during('last 30 days')['rem_sleep_percent'].median()
What was my total elevation gain for my first two treadmill exercises?,121.92,"exercise_entries.query('activityName == ""Treadmill""')['elevationGain'][:2].sum()"
"On days when I slept for more than 59 minutes, what was my average treadmill speed?",162.57,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 59'))['speed'].mean()"
What was my lowest awake percentage in the last 14 days?,6.09,daily_metrics.during('last 14 days')['awake_percent'].min()
What is my total heart rate variability for the past 7 days?,141.2,daily_metrics.during('last 7 days')['heart_rate_variability'].sum()
What was the standard deviation of my awake percentage over the past 30 days?,3.94,daily_metrics.during('last 30 days')['awake_percent'].std()
What is the average number of steps I took over the last 30 days?,10927.88,daily_metrics.during('last 30 days')['steps'].mean()
What was the total number of minutes I spent in deep sleep over the last 7 days?,415.62,daily_metrics.during('last 7 days')['deep_sleep_minutes'].sum()
What is my average heart rate variability?,19.19,daily_metrics['heart_rate_variability'].mean()
How many hours of sleep did I get yesterday that were less than 155 minutes?,1,daily_metrics.query('sleep_minutes < 155').during('yesterday')['datetime'].drop_duplicates().count()
What was my average awake percentage over the last 7 days?,8.53,daily_metrics.during('last 7 days')['awake_percent'].mean()
What was my median sleep duration over the past 21 days?,438.66,daily_metrics.during('last 21 days')['sleep_minutes'].median()
What is my average percentage of light sleep?,60.97,daily_metrics['light_sleep_percent'].mean()
How many days in the last 30 days did I sleep for at least 63 minutes?,28,daily_metrics.query('sleep_minutes >= 63').during('last 30 days')['datetime'].drop_duplicates().count()
What has been the sum of my heart rate variability over the past 21 days?,343.7,daily_metrics.during('last 21 days')['heart_rate_variability'].sum()
What is my highest heart rate variability?,29.65,daily_metrics['heart_rate_variability'].max()
What was my average number of steps during my last treadmill workout?,418.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['steps'].mean()"
What was the standard deviation of my REM sleep percentage over the last 21 days?,6.67,daily_metrics.during('last 21 days')['rem_sleep_percent'].std()
How many times have I exercised in the last 21 days?,9,exercise_entries.during('last 21 days')['datetime'].count()
What is the standard deviation of my REM sleep minutes over the last 30 days?,27.51,daily_metrics.during('last 30 days')['rem_sleep_minutes'].std()
"Over the past 7 days, how many minutes of REM sleep have I had?",283.09,daily_metrics.during('last 7 days')['rem_sleep_minutes'].sum()
How many days did I sleep for at least 222 minutes?,27,daily_metrics.query('sleep_minutes >= 222')['datetime'].drop_duplicates().count()
What is the highest number of steps I have walked in a day?,19829.58,daily_metrics['steps'].max()
What were my average minutes of light sleep over the past 30 days?,266.07,daily_metrics.during('last 30 days')['light_sleep_minutes'].mean()
What is the total number of Active Zone Minutes I accumulated on the treadmill for workouts lasting 74 minutes or less?,2.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('duration <= 74'))['activeZoneMinutes'].sum()"
What is the standard deviation of my percentage of light sleep?,8.21,daily_metrics['light_sleep_percent'].std()
What is the total amount of REM sleep I have gotten in the past 21 days?,1018.14,daily_metrics.during('last 21 days')['rem_sleep_minutes'].sum()
What was my median amount of deep sleep in minutes over the past 7 days?,62.99,daily_metrics.during('last 7 days')['deep_sleep_minutes'].median()
"On the most recent day I performed an aerobic workout, how many minutes of deep sleep did I get?",36.18,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['deep_sleep_minutes'].mean()"
What was my lowest heart rate variability in the past 14 days?,7.11,daily_metrics.during('last 14 days')['heart_rate_variability'].min()
What is the highest number of minutes I spent in light sleep today?,312.81,daily_metrics.during('today')['light_sleep_minutes'].max()
What was my median heart rate over the past 21 days?,61.87,daily_metrics.during('last 21 days')['resting_heart_rate'].median()
How many days have I exercised in the past 30 days?,13,exercise_entries.during('last 30 days')['datetime'].drop_duplicates().count()
What was my average resting heart rate over the past 14 days?,60.84,daily_metrics.during('last 14 days')['resting_heart_rate'].mean()
How many days did I do aerobic workouts during the past 21 days?,4,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['datetime'].drop_duplicates().count()"
What is the standard deviation of my sleep duration over the past 7 days?,144.23,daily_metrics.during('last 7 days')['sleep_minutes'].std()
Which unique activities did I participate in today?,Aerobic Workout,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was my lowest number of deep sleep minutes yesterday?,36.18,daily_metrics.during('yesterday')['deep_sleep_minutes'].min()
How many times did I use the treadmill?,1,"exercise_entries.query('activityName == ""Treadmill""').shape[0]"
What is the total number of Active Zone Minutes (AZMs) I accumulated from aerobic workouts over the past 14 days?,118.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['activeZoneMinutes'].sum()"
What were my active zone minutes on the most recent day I did an aerobic workout?,105.55,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['active_zone_minutes'].mean()"
What was my average awake percentage over the past 7 days?,8.53,daily_metrics.during('last 7 days')['awake_percent'].mean()
What was the average percentage of my light sleep over the past 30 days?,60.97,daily_metrics.during('last 30 days')['light_sleep_percent'].mean()
What was the shortest amount of sleep I got in the past 7 days?,99.17,daily_metrics.during('last 7 days')['sleep_minutes'].min()
What was my highest heart rate in the last 14 days?,63.57,daily_metrics.during('last 14 days')['resting_heart_rate'].max()
What was my longest period of being awake in the past 21 days?,83.8,daily_metrics.during('last 21 days')['awake_minutes'].max()
What is the maximum number of steps I took today?,13684.34,daily_metrics.during('today')['steps'].max()
What is the lowest number of minutes I spent in light sleep today?,312.81,daily_metrics.during('today')['light_sleep_minutes'].min()
How many days did I sleep for 201 minutes or less?,1,daily_metrics.query('sleep_minutes <= 201')['datetime'].drop_duplicates().count()
What was the highest number of steps I took yesterday?,6124.66,daily_metrics.during('yesterday')['steps'].max()
What was my sleep duration on the most recent day I performed an aerobic workout?,99.17,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['sleep_minutes'].mean()"
What is my total elevation gain during aerobic workouts on days when I sleep for more than 3 hours?,3471.16,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes > 3*60'))['elevationGain'].sum()"
How long did I spend doing aerobic workouts in the last 30 days?,175.12,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['duration'].sum()"
What is my highest percentage of time spent awake?,18.69,daily_metrics['awake_percent'].max()
"On days when I burned at least 66 calories, what was the total number of steps I took on the treadmill?",418.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('calories >= 66'))['steps'].sum()"
What is my total elevation gain on the treadmill for days when I burned more than 80 calories?,121.92,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('calories > 80'))['elevationGain'].sum()"
What is the median number of minutes I slept today?,490.52,daily_metrics.during('today')['sleep_minutes'].median()
What is my highest resting heart rate?,73.13,daily_metrics['resting_heart_rate'].max()
What is my average daily step count?,10927.88,daily_metrics['steps'].mean()
What were my lowest REM sleep minutes in the last 30 days?,17.66,daily_metrics.during('last 30 days')['rem_sleep_minutes'].min()
What is the total percentage of deep sleep I had today?,13.73,daily_metrics.during('today')['deep_sleep_percent'].sum()
What was the average number of steps I took over the past 7 days?,10782.76,daily_metrics.during('last 7 days')['steps'].mean()
What is the total of my heart rate readings taken while on the treadmill on days when I burned at least 48 calories?,90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('calories >= 48'))['averageHeartRate'].sum()"
What is my lowest number of awake minutes?,24.86,daily_metrics['awake_minutes'].min()
What percentage of my sleep today was deep sleep?,13.73,daily_metrics.during('today')['deep_sleep_percent'].sum()
"On days when I complete aerobic workouts with a distance of 45 units or less, what is my average step count?",2539.83,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('distance <= 45'))['steps'].mean()"
What was my average awake percentage over the last 14 days?,10.4,daily_metrics.during('last 14 days')['awake_percent'].mean()
What was my mean number of active zone minutes yesterday?,105.55,daily_metrics.during('yesterday')['active_zone_minutes'].mean()
What was my median number of steps taken over the last 14 days?,10681.21,daily_metrics.during('last 14 days')['steps'].median()
What was my lowest REM sleep percentage over the past 21 days?,4.95,daily_metrics.during('last 21 days')['rem_sleep_percent'].min()
What is the median number of steps I took today?,13684.34,daily_metrics.during('today')['steps'].median()
How many days have I had more than 110 minutes of sleep today?,1,daily_metrics.query('sleep_minutes > 110').during('today')['datetime'].drop_duplicates().count()
What is the total number of steps I took on the treadmill on days when I slept less than 14 hours?,418.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 14*60'))['steps'].sum()"
What was my average resting heart rate over the past 7 days?,60.54,daily_metrics.during('last 7 days')['resting_heart_rate'].mean()
What was the maximum number of deep sleep minutes I had yesterday?,36.18,daily_metrics.during('yesterday')['deep_sleep_minutes'].max()
What is the median percentage of time I spend in deep sleep?,12.21,daily_metrics['deep_sleep_percent'].median()
"On days when I ran on the treadmill at a speed greater than 27, what was my total running duration?",11.03,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('speed > 27'))['duration'].sum()"
"Over the past 30 days, how many minutes have I been awake in total?",1342.69,daily_metrics.during('last 30 days')['awake_minutes'].sum()
What was my average elevation gain for my last 4 treadmill workouts in the past 21 days?,121.92,"exercise_entries.query('activityName == ""Treadmill""').during('last 21 days')['elevationGain'][-4:].mean()"
What was the average amount of REM sleep I got over the past 21 days?,63.63,daily_metrics.during('last 21 days')['rem_sleep_minutes'].mean()
What is the total number of minutes I spent in deep sleep?,1534.82,daily_metrics['deep_sleep_minutes'].sum()
What was my mean heart rate variability over the last 30 days?,19.19,daily_metrics.during('last 30 days')['heart_rate_variability'].mean()
What were my mean active zone minutes during my last aerobic workout?,48.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['activeZoneMinutes'].mean()"
What was my median percentage of light sleep over the past 21 days?,63.77,daily_metrics.during('last 21 days')['light_sleep_percent'].median()
What was my highest percentage of deep sleep over the past seven days?,23.12,daily_metrics.during('last 7 days')['deep_sleep_percent'].max()
What was my highest percentage of time spent awake during the last 30 days?,18.69,daily_metrics.during('last 30 days')['awake_percent'].max()
How many days have I exercised today?,1,exercise_entries.during('today')['datetime'].drop_duplicates().count()
What was the mean elevation gain during my last treadmill workout?,121.92,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['elevationGain'].mean()"
What is the standard deviation of my sleep duration over the past seven days?,144.23,daily_metrics.during('last 7 days')['sleep_minutes'].std()
What is the standard deviation of the number of minutes I slept over the last 30 days?,89.0,daily_metrics.during('last 30 days')['sleep_minutes'].std()
How many steps did I take yesterday?,6124.66,daily_metrics.during('yesterday')['steps'].sum()
What was the sum of my average heart rates for my first four aerobic workouts within the last 30 days?,479.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['averageHeartRate'][:4].sum()"
What was the standard deviation of my awake percentage over the past 30 days?,3.94,daily_metrics.during('last 30 days')['awake_percent'].std()
"On days when I take more than 24 steps, what is the total number of calories I burn on the treadmill?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('steps > 24'))['calories'].sum()"
What was the total number of steps I took in the last 7 days?,75479.33,daily_metrics.during('last 7 days')['steps'].sum()
What is my total deep sleep percentage for the past 21 days?,180.25,daily_metrics.during('last 21 days')['deep_sleep_percent'].sum()
What is my average active zone minutes (AZM) for aerobic workouts on days when I sleep less than 7 hours?,40.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes <= 17*60'))['activeZoneMinutes'].mean()"
"During the last 30 days, how many days did I sleep for fewer than 177 minutes?",1,daily_metrics.query('sleep_minutes < 177').during('last 30 days')['datetime'].drop_duplicates().count()
What has my total heart rate variability been over the past 21 days?,343.7,daily_metrics.during('last 21 days')['heart_rate_variability'].sum()
What was the standard deviation of my active zone minutes over the last 30 days?,44.68,daily_metrics.during('last 30 days')['active_zone_minutes'].std()
What is my median REM sleep percentage today?,10.58,daily_metrics.during('today')['rem_sleep_percent'].median()
What were my highest minutes of light sleep over the past 21 days?,348.15,daily_metrics.during('last 21 days')['light_sleep_minutes'].max()
What was my average heart rate variability over the past 21 days?,18.09,daily_metrics.during('last 21 days')['heart_rate_variability'].mean()
What was my median number of active zone minutes over the past 14 days?,95.14,daily_metrics.during('last 14 days')['active_zone_minutes'].median()
"On days when I burn at least 9 calories, what is the total number of steps I take on the treadmill?",418.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('calories >= 9'))['steps'].sum()"
What was the average number of minutes I was awake yesterday?,63.0,daily_metrics.during('yesterday')['awake_minutes'].mean()
How many days have I exercised in the past 7 days?,2,exercise_entries.during('last 7 days')['datetime'].drop_duplicates().count()
How many days in the last 30 days did I sleep for more than 23 minutes?,28,daily_metrics.query('sleep_minutes > 23').during('last 30 days')['datetime'].drop_duplicates().count()
What is my average duration for aerobic workouts that are at least 31 minutes long?,32.52,"exercise_entries.query('activityName == ""Aerobic Workout"" and duration >= 31')['duration'].mean()"
How many minutes did I sleep today?,490.52,daily_metrics.during('today')['sleep_minutes'].sum()
What was my awake percentage on the most recent day that I used the treadmill?,7.13,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['awake_percent'].mean()"
"On days when I have at least 17 minutes of light sleep, what is my total heart rate during aerobic workouts?",719.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('light_sleep_minutes >= 17'))['averageHeartRate'].sum()"
How many times have I exercised?,13,exercise_entries['datetime'].count()
How many days in the past week have I slept fewer than 3 hours of REM sleep?,4,daily_metrics.query('rem_sleep_minutes < 3*60').during('last week')['datetime'].drop_duplicates().count()
What was the median of my light sleep minutes over the past 7 days?,300.74,daily_metrics.during('last 7 days')['light_sleep_minutes'].median()
"On the most recent day I performed an aerobic workout, how many minutes of deep sleep did I get?",36.18,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['deep_sleep_minutes'].mean()"
What was my highest REM sleep percentage over the last 14 days?,24.24,daily_metrics.during('last 14 days')['rem_sleep_percent'].max()
What was my average number of steps for aerobic workouts over the last 21 days?,2528.5,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['steps'].mean()"
What is my highest recorded heart rate variability?,29.65,daily_metrics['heart_rate_variability'].max()
What was the average number of minutes I spent in light sleep over the past 21 days?,262.02,daily_metrics.during('last 21 days')['light_sleep_minutes'].mean()
What was the total percentage of my light sleep?,1402.39,daily_metrics['light_sleep_percent'].sum()
Could you please tell me how many active zone minutes I have accumulated today?,151.27,daily_metrics.during('today')['active_zone_minutes'].sum()
What was my average heart rate variability over the past 7 days?,20.17,daily_metrics.during('last 7 days')['heart_rate_variability'].mean()
What percentage of my sleep has been light sleep in the past 30 days?,1402.39,daily_metrics.during('last 30 days')['light_sleep_percent'].sum()
What was my median heart rate variability?,19.56,daily_metrics['heart_rate_variability'].median()
Could you please calculate the total of my heart rate readings while using the treadmill on days when I slept for less than 12 hours?,90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 12*60'))['averageHeartRate'].sum()"
What is my highest percentage of light sleep?,73.99,daily_metrics['light_sleep_percent'].max()
What were my highest active zone minutes in the last 7 days?,151.27,daily_metrics.during('last 7 days')['active_zone_minutes'].max()
What are my highest active zone minutes for today?,151.27,daily_metrics.during('today')['active_zone_minutes'].max()
How many days did I sleep for 122 minutes or more?,27,daily_metrics.query('sleep_minutes >= 122')['datetime'].drop_duplicates().count()
What was my average awake percentage over the last 21 days?,10.78,daily_metrics.during('last 21 days')['awake_percent'].mean()
What was the average number of active zone minutes I had during the past 7 days?,82.83,daily_metrics.during('last 7 days')['active_zone_minutes'].mean()
"Over the last 7 days, how many days did I sleep for less than 548 minutes?",7,daily_metrics.query('sleep_minutes < 548').during('last 7 days')['datetime'].drop_duplicates().count()
What was my average number of steps during aerobic workouts over the past 27 days?,2523.4,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 27 days')['steps'].mean()"
How many minutes did I sleep in the last 30 days?,11649.71,daily_metrics.during('last 30 days')['sleep_minutes'].sum()
What was my average number of active zone minutes for aerobic workouts in the last 20 days?,40.5,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 20 days')['activeZoneMinutes'].mean()"
"On days when my elevation gain is less than or equal to 76, what is my average calorie burn while using the treadmill?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('elevationGain <= 76'))['calories'].mean()"
How many days have I exercised?,13,exercise_entries['datetime'].drop_duplicates().count()
What was the standard deviation of my heart rate over the past 21 days?,1.9,daily_metrics.during('last 21 days')['resting_heart_rate'].std()
What was my average number of REM sleep minutes over the past 14 days?,55.98,daily_metrics.during('last 14 days')['rem_sleep_minutes'].mean()
What is my highest percentage of deep sleep?,23.12,daily_metrics['deep_sleep_percent'].max()
"In the past 21 days, what is the standard deviation of my light sleep percentage?",8.93,daily_metrics.during('last 21 days')['light_sleep_percent'].std()
What was my total average heart rate during my last two aerobic workouts within the past 21 days?,240.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['averageHeartRate'][-2:].sum()"
How many days yesterday did I sleep for less than 13 hours?,1,daily_metrics.query('sleep_minutes < 13*60').during('yesterday')['datetime'].drop_duplicates().count()
What was the standard deviation of my REM sleep percentage over the last 14 days?,6.8,daily_metrics.during('last 14 days')['rem_sleep_percent'].std()
How many days did I perform aerobic workouts with calorie burn exceeding 43?,6,"exercise_entries.query('activityName == ""Aerobic Workout"" and calories > 43')['datetime'].drop_duplicates().count()"
What was my average number of minutes spent in light sleep over the past 7 days?,278.03,daily_metrics.during('last 7 days')['light_sleep_minutes'].mean()
What is the average percentage of deep sleep I had today?,13.73,daily_metrics.during('today')['deep_sleep_percent'].mean()
What was the minimum number of minutes I slept yesterday?,99.17,daily_metrics.during('yesterday')['sleep_minutes'].min()
How many days within the last 14 days did I sleep deeply for 18 hours or less?,12,daily_metrics.query('deep_sleep_minutes <= 18*60').during('last 14 days')['datetime'].drop_duplicates().count()
What was my total awake percentage over the past 14 days?,93.62,daily_metrics.during('last 14 days')['awake_percent'].sum()
What was the median number of steps I walked?,10767.69,daily_metrics['steps'].median()
What was the most time I spent awake in the last 14 days?,68.19,daily_metrics.during('last 14 days')['awake_minutes'].max()
How many days have I exercised in the past 14 days?,4,exercise_entries.during('last 14 days')['datetime'].drop_duplicates().count()
How many days during the last week did I sleep for more than 314 minutes?,5,daily_metrics.query('sleep_minutes > 314').during('last week')['datetime'].drop_duplicates().count()
How many days did I have 21 hours or less of REM sleep?,25,daily_metrics.query('rem_sleep_minutes <= 21*60')['datetime'].drop_duplicates().count()
What are my lowest minutes of light sleep?,150.52,daily_metrics['light_sleep_minutes'].min()
What was my average speed during my last treadmill workout?,162.57,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['speed'].mean()"
What is the lowest amount of time I have slept?,99.17,daily_metrics['sleep_minutes'].min()
What was my highest number of REM sleep minutes in the last 21 days?,127.06,daily_metrics.during('last 21 days')['rem_sleep_minutes'].max()
What was the average number of minutes I spent in light sleep over the past 21 days?,262.02,daily_metrics.during('last 21 days')['light_sleep_minutes'].mean()
What is the total number of calories I burned on the treadmill for workouts where I burned 69 calories or less?,29.0,"exercise_entries.query('activityName == ""Treadmill"" and calories <= 69')['calories'].sum()"
What was my highest heart rate variability over the last 30 days?,29.65,daily_metrics.during('last 30 days')['heart_rate_variability'].max()
What was the lowest number of deep sleep minutes I had in the past 7 days?,36.18,daily_metrics.during('last 7 days')['deep_sleep_minutes'].min()
How many minutes have I slept today?,490.52,daily_metrics.during('today')['sleep_minutes'].sum()
What was the standard deviation of my deep sleep percentage over the past 7 days?,6.1,daily_metrics.during('last 7 days')['deep_sleep_percent'].std()
"On the most recent day I performed an aerobic workout, how long did I sleep?",99.17,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['sleep_minutes'].mean()"
How many days did I use the treadmill and take more than 82 steps?,1,"exercise_entries.query('activityName == ""Treadmill"" and steps > 82')['datetime'].drop_duplicates().count()"
What was my highest heart rate yesterday?,58.83,daily_metrics.during('yesterday')['resting_heart_rate'].max()
What was my average number of active zone minutes yesterday?,105.55,daily_metrics.during('yesterday')['active_zone_minutes'].mean()
What is the total elevation gain for my aerobic workouts with an elevation gain of less than 92?,60.96,"exercise_entries.query('activityName == ""Aerobic Workout"" and elevationGain < 92')['elevationGain'].sum()"
"Over the past 21 days, how many days have I had at least one hour of light sleep?",19,daily_metrics.query('light_sleep_minutes >= 1*60').during('last 21 days')['datetime'].drop_duplicates().count()
"On days when I slept for more than 177 minutes, what was my elevation gain on the treadmill?",121.92,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 177'))['elevationGain'].mean()"
What was my average REM sleep time over the past 7 days?,70.77,daily_metrics.during('last 7 days')['rem_sleep_minutes'].mean()
What was my median percentage of light sleep over the last 30 days?,61.86,daily_metrics.during('last 30 days')['light_sleep_percent'].median()
How many times have I done aerobic workouts in the last 21 days?,4,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days').shape[0]"
What was my lowest percentage of light sleep in the past 7 days?,45.81,daily_metrics.during('last 7 days')['light_sleep_percent'].min()
What is the total speed I achieved on the treadmill on days when I slept for 79 minutes or more?,162.57,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes >= 79'))['speed'].sum()"
How many days did I use the treadmill with an Active Zone Minutes (AZM) value of 23 or less?,1,"exercise_entries.query('activityName == ""Treadmill"" and activeZoneMinutes <= 23')['datetime'].drop_duplicates().count()"
What is the average percentage of deep sleep I've had over the past 21 days?,12.02,daily_metrics.during('last 21 days')['deep_sleep_percent'].mean()
What is the total percentage of REM sleep I have experienced in the last 14 days?,118.96,daily_metrics.during('last 14 days')['rem_sleep_percent'].sum()
What is the sum of my average heart rate while using the treadmill over the past 22 days?,90.0,"exercise_entries.query('activityName == ""Treadmill""').during('last 22 days')['averageHeartRate'].sum()"
What was my average number of steps during my last treadmill workout?,418.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['steps'].mean()"
How many days have I exercised in the past 30 days?,13,exercise_entries.during('last 30 days')['datetime'].drop_duplicates().count()
What was the total percentage of deep sleep I experienced over the past 14 days?,126.61,daily_metrics.during('last 14 days')['deep_sleep_percent'].sum()
"Over the past 22 days, what is the total duration of my aerobic workouts?",117.97,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 22 days')['duration'].sum()"
What was my median number of minutes slept over the past 21 days?,438.66,daily_metrics.during('last 21 days')['sleep_minutes'].median()
What is my median number of REM sleep minutes?,62.13,daily_metrics['rem_sleep_minutes'].median()
What was my average heart rate during my last aerobic workout?,129.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['averageHeartRate'].mean()"
What was my average treadmill speed over the past 29 days?,162.57,"exercise_entries.query('activityName == ""Treadmill""').during('last 29 days')['speed'].mean()"
What was my highest percentage of deep sleep in the past 30 days?,23.12,daily_metrics.during('last 30 days')['deep_sleep_percent'].max()
How many aerobic workouts did I do in the last 7 days?,2,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 7 days').shape[0]"
What was my total heart rate variability over the last 7 days?,141.2,daily_metrics.during('last 7 days')['heart_rate_variability'].sum()
How long did I spend on the treadmill in total?,11.03,"exercise_entries.query('activityName == ""Treadmill""')['duration'].sum()"
What was my average REM sleep percentage over the past 14 days?,13.22,daily_metrics.during('last 14 days')['rem_sleep_percent'].mean()
What was the total number of calories I burned during my last three aerobic workouts within the past seven days?,550.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 7 days')['calories'][-3:].sum()"
What is my average awake percentage today?,11.91,daily_metrics.during('today')['awake_percent'].mean()
What was my heart rate on the most recent day I used the treadmill?,63.81,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['resting_heart_rate'].mean()"
What was the maximum number of light sleep minutes I experienced in the last 21 days?,348.15,daily_metrics.during('last 21 days')['light_sleep_minutes'].max()
What was my average active zone minutes during my last treadmill workout?,2.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['activeZoneMinutes'].mean()"
What is my lowest recorded REM sleep percentage?,3.75,daily_metrics['rem_sleep_percent'].min()
What is the highest number of deep sleep minutes I have had in the last 21 days?,102.03,daily_metrics.during('last 21 days')['deep_sleep_minutes'].max()
What was my lowest REM sleep percentage today?,10.58,daily_metrics.during('today')['rem_sleep_percent'].min()
How many times have I done aerobic workouts in the last 14 days?,3,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days').shape[0]"
